latitude,longitude,rainfall_mm_hr,reliability_flag
20.45,87.05,2.0746913,0
20.55,87.05,2.1742673,0
20.65,87.05,3.0379562,0
20.75,87.05,3.348152,0
20.85,87.05,3.5074444,0
20.95,87.05,3.3987079,0
21.05,87.05,3.121274,0
21.15,87.05,3.0632114,0
21.25,87.05,2.470867,0
21.35,87.05,2.552428,0
21.45,87.05,7.1548395,0
21.55,87.05,6.6723213,0
21.65,87.05,3.452022,0
21.75,87.05,1.3799059,0
21.85,87.05,1.2344385,0
21.95,87.05,0.78011715,0
22.05,87.05,0.13334094,0
22.15,87.05,0.056423753,0
22.25,87.05,0.02785462,0
22.35,87.05,0.08490832,0
22.45,87.05,0.0,0
22.55,87.05,0.0,0
22.65,87.05,0.0,0
22.75,87.05,0.0,0
17.55,87.15,0.0,0
17.65,87.15,0.0,0
17.75,87.15,0.0,0
17.85,87.15,0.0,0
17.95,87.15,0.0,0
18.05,87.15,0.0,0
18.15,87.15,0.0,0
18.25,87.15,0.0,0
18.35,87.15,0.0,0
18.45,87.15,0.0,0
18.55,87.15,0.0,0
18.65,87.15,0.0,0
18.75,87.15,0.0,0
18.85,87.15,0.0,0
18.95,87.15,0.0,0
19.05,87.15,0.845114,0
19.15,87.15,0.6398502,0
19.25,87.15,0.56652606,0
19.35,87.15,0.0,0
19.45,87.15,0.0,0
19.55,87.15,0.0,0
19.65,87.15,0.86635244,0
19.75,87.15,0.91600174,0
19.85,87.15,0.9467332,0
19.95,87.15,1.0343461,0
20.05,87.15,1.0092281,0
20.15,87.15,0.7767298,0
20.25,87.15,0.9260063,0
20.35,87.15,1.5437979,0
20.45,87.15,1.781296,0
20.55,87.15,1.6877528,0
20.65,87.15,1.8068837,0
20.75,87.15,2.2718294,0
20.85,87.15,2.483936,0
20.95,87.15,2.393861,0
21.05,87.15,2.5813906,0
21.15,87.15,2.6001377,0
21.25,87.15,1.9628515,0
21.35,87.15,1.7143354,0
21.45,87.15,1.4353114,0
21.55,87.15,1.0702673,0
21.65,87.15,0.0,0
21.75,87.15,1.3153871,0
21.85,87.15,0.9412856,0
21.95,87.15,0.43487206,0
22.05,87.15,0.08988459,0
22.15,87.15,0.028455231,0
22.25,87.15,0.04481184,0
22.35,87.15,0.0,0
22.45,87.15,0.0,0
22.55,87.15,0.0,0
22.65,87.15,0.0,0
22.75,87.15,0.0,0
17.55,87.25,0.0,0
17.65,87.25,0.0,0
17.75,87.25,0.0,0
17.85,87.25,0.0,0
17.95,87.25,0.0,0
18.05,87.25,0.0,0
18.15,87.25,0.0,0
18.25,87.25,0.0,0
18.35,87.25,0.0,0
18.45,87.25,0.0,0
18.55,87.25,0.0,0
18.65,87.25,0.0,0
18.75,87.25,0.0,0
18.85,87.25,0.0,0
18.95,87.25,0.0,0
19.05,87.25,1.0267934,0
19.15,87.25,0.887406,0
19.25,87.25,0.6242058,0
19.35,87.25,0.43486348,0
19.45,87.25,0.0,0
19.55,87.25,0.0,0
19.65,87.25,0.63107973,0
19.75,87.25,0.671953,0
19.85,87.25,0.6969282,0
19.95,87.25,0.8438035,0
20.05,87.25,0.93195695,0
20.15,87.25,0.92915773,0
20.25,87.25,0.76636904,0
20.35,87.25,0.95856524,0
20.45,87.25,1.1091653,0
20.55,87.25,1.0238167,0
20.65,87.25,0.7664287,0
20.75,87.25,0.7013286,0
20.85,87.25,1.1123142,0
20.95,87.25,1.1741167,0
21.05,87.25,1.3950548,0
21.15,87.25,1.1378969,0
21.25,87.25,0.7986082,0
21.35,87.25,0.8820787,0
21.45,87.25,0.70874655,0
21.55,87.25,0.5421868,0
21.65,87.25,0.0,0
21.75,87.25,0.0,0
21.85,87.25,0.0,0
21.95,87.25,0.14506888,0
22.05,87.25,0.062143054,0
22.15,87.25,0.07118153,0
22.25,87.25,0.236992,0
22.35,87.25,0.1692512,0
22.45,87.25,0.039645176,0
22.55,87.25,0.0,0
22.65,87.25,0.0,0
22.75,87.25,0.0,0
17.55,87.35,0.0,0
17.65,87.35,0.0,0
17.75,87.35,0.0,0
17.85,87.35,0.0,0
17.95,87.35,0.0,0
18.05,87.35,0.0,0
18.15,87.35,0.0,0
18.25,87.35,0.0,0
18.35,87.35,0.0,0
18.45,87.35,0.0,0
18.55,87.35,0.0,0
18.65,87.35,0.0,0
18.75,87.35,0.0,0
18.85,87.35,0.0,0
18.95,87.35,0.0,0
19.05,87.35,0.0,0
19.15,87.35,0.0,0
19.25,87.35,0.9224246,0
19.35,87.35,0.0,0
19.45,87.35,0.0,0
19.55,87.35,0.0,0
19.65,87.35,0.0,0
19.75,87.35,0.91202456,0
19.85,87.35,0.7856132,0
19.95,87.35,0.6454752,0
20.05,87.35,0.64989126,0
20.15,87.35,0.7328038,0
20.25,87.35,0.7803034,0
20.35,87.35,0.7325382,0
20.45,87.35,0.71776503,0
20.55,87.35,0.6565025,0
20.65,87.35,0.5632172,0
20.75,87.35,0.48344585,0
20.85,87.35,0.4909515,0
20.95,87.35,0.42298213,0
21.05,87.35,0.4959077,0
21.15,87.35,0.32512182,0
21.25,87.35,0.13101253,0
21.35,87.35,0.21493535,0
21.45,87.35,0.29250833,0
21.55,87.35,0.10750525,0
21.65,87.35,0.0,0
21.75,87.35,0.0,0
21.85,87.35,0.0,0
21.95,87.35,0.0,0
22.05,87.35,0.077759214,0
22.15,87.35,0.10714231,0
22.25,87.35,0.1560599,0
22.35,87.35,0.06063282,0
22.45,87.35,0.025803737,0
22.55,87.35,0.02115829,0
22.65,87.35,0.0,0
22.75,87.35,0.0,0
17.55,87.45,0.0,0
17.65,87.45,0.0,0
17.75,87.45,0.0,0
17.85,87.45,0.0,0
17.95,87.45,0.0,0
18.05,87.45,0.0,0
18.15,87.45,0.0,0
18.25,87.45,0.0,0
18.35,87.45,0.0,0
18.45,87.45,0.0,0
18.55,87.45,0.0,0
18.65,87.45,0.0,0
18.75,87.45,0.0,0
18.85,87.45,0.0,0
18.95,87.45,0.0,0
19.05,87.45,0.0,0
19.15,87.45,0.0,0
19.25,87.45,0.0,0
19.35,87.45,0.0,0
19.45,87.45,0.0,0
19.55,87.45,0.0,0
19.65,87.45,0.0,0
19.75,87.45,1.120914,0
19.85,87.45,1.2572457,0
19.95,87.45,1.0690542,0
20.05,87.45,1.0392908,0
20.15,87.45,0.61005896,0
20.25,87.45,0.62263584,0
20.35,87.45,0.5224872,0
20.45,87.45,0.5599152,0
20.55,87.45,0.54846907,0
20.65,87.45,0.48803046,0
20.75,87.45,0.4767838,0
20.85,87.45,0.4570829,0
20.95,87.45,0.3644532,0
21.05,87.45,0.16769187,0
21.15,87.45,0.15128411,0
21.25,87.45,0.11222325,0
21.35,87.45,0.07673193,0
21.45,87.45,0.06527985,0
21.55,87.45,0.0,0
21.65,87.45,0.09955191,0
21.75,87.45,0.0,0
21.85,87.45,0.0,0
21.95,87.45,0.0,0
22.05,87.45,0.06630652,0
22.15,87.45,0.08190626,0
22.25,87.45,0.06632245,0
22.35,87.45,0.0,0
22.45,87.45,0.0,0
22.55,87.45,0.01596293,0
22.65,87.45,0.0,0
22.75,87.45,0.0,0
